# V(A^3)  E(eV)  frecuencias(cm^-1) ...   celdas_por_supercelda=8
37.343687 -10.66435353 -0.0000 0.0000 0.0000 87.9723 87.9723 87.9723 87.9723 87.9723 87.9723 87.9723 87.9723 131.2293 131.2293 131.2293 131.2293 131.2293 131.2293 297.0275 297.0275 297.0275 297.0275 352.5119 352.5119 352.5119 352.5119 352.5119 352.5119 385.8814 385.8814 385.8814 385.8814 429.7083 429.7083 429.7083 429.7083 429.7083 429.7083 437.0183 437.0183 437.0183 437.0183 437.0183 437.0183 437.0183 437.0183 441.8678 441.8678 441.8678
38.904897 -10.72061364 -0.0000 0.0000 0.0000 97.8546 97.8546 97.8546 97.8546 97.8546 97.8546 97.8546 97.8546 142.6502 142.6502 142.6502 142.6502 142.6502 142.6502 287.0200 287.0200 287.0200 287.0200 326.2839 326.2839 326.2839 326.2839 326.2839 326.2839 347.7667 347.7667 347.7667 347.7667 386.4920 386.4920 386.4920 386.4920 386.4920 386.4920 398.3697 398.3697 398.3697 398.3697 398.3697 398.3697 398.3697 398.3697 407.2832 407.2832 407.2832
40.509025 -10.74133786 -0.0000 0.0000 0.0000 105.3274 105.3274 105.3274 105.3274 105.3274 105.3274 105.3274 105.3274 150.8862 150.8862 150.8862 150.8862 150.8862 150.8862 280.7637 280.7637 280.7637 280.7637 307.9328 307.9328 307.9328 307.9328 307.9328 307.9328 319.9813 319.9813 319.9813 319.9813 355.6682 355.6682 355.6682 355.6682 355.6682 355.6682 372.3797 372.3797 372.3797 372.3797 372.3797 372.3797 372.3797 372.3797 385.1356 385.1356 385.1356
42.156652 -10.73234163 -0.0000 -0.0000 0.0000 111.2969 111.2969 111.2969 111.2969 111.2969 111.2969 111.2969 111.2969 157.6256 157.6256 157.6256 157.6256 157.6256 157.6256 277.9550 277.9550 277.9550 277.9550 296.7012 296.7012 296.7012 296.7012 296.7012 296.7012 301.6950 301.6950 301.6950 301.6950 335.9221 335.9221 335.9221 335.9221 335.9221 335.9221 357.2561 357.2561 357.2561 357.2561 357.2561 357.2561 357.2561 357.2561 373.4697 373.4697 373.4697
43.848360 -10.69669886 -0.0000 -0.0000 -0.0000 115.7192 115.7192 115.7192 115.7192 115.7192 115.7192 115.7192 115.7192 163.0961 163.0961 163.0961 163.0961 163.0961 163.0961 277.2260 277.2260 277.2260 277.2260 290.1744 290.1744 290.1744 290.1744 290.4193 290.4193 290.4193 290.4193 290.4193 290.4193 323.8606 323.8606 323.8606 323.8606 323.8606 323.8606 349.2219 349.2219 349.2219 349.2219 349.2219 349.2219 349.2219 349.2219 368.3978 368.3978 368.3978
45.584730 -10.63576969 -0.0000 0.0000 0.0000 118.6582 118.6582 118.6582 118.6582 118.6582 118.6582 118.6582 118.6582 167.4273 167.4273 167.4273 167.4273 167.4273 167.4273 277.4585 277.4585 277.4585 277.4585 282.4949 282.4949 282.4949 282.4949 286.9855 286.9855 286.9855 286.9855 286.9855 286.9855 315.9625 315.9625 315.9625 315.9625 315.9625 315.9625 344.6890 344.6890 344.6890 344.6890 344.6890 344.6890 344.6890 344.6890 366.3977 366.3977 366.3977
47.366346 -10.55007412 -0.0000 -0.0000 0.0000 120.4281 120.4281 120.4281 120.4281 120.4281 120.4281 120.4281 120.4281 170.8540 170.8540 170.8540 170.8540 170.8540 170.8540 276.3640 276.3640 276.3640 276.3640 277.9802 277.9802 277.9802 277.9802 284.8434 284.8434 284.8434 284.8434 284.8434 284.8434 309.4710 309.4710 309.4710 309.4710 309.4710 309.4710 341.0611 341.0611 341.0611 341.0611 341.0611 341.0611 341.0611 341.0611 365.0235 365.0235 365.0235
